,Pa1,Pb1,Pa2,Pb2,Va1
2021-09-30 12:03:18,43715.75,43715.74,43717.52,43715.33,0.055
2021-09-30 12:03:54,43792.98,43792.97,43793.06,43792.67,2.682
2021-09-30 12:04:28,43797.02,43797.01,43797.29,43796.0,0.092
2021-09-30 12:05:01,43760.33,43760.32,43761.49,43760.09,0.061
2021-09-30 12:05:35,43720.22,43720.2,43721.34,43719.72,0.005
2021-09-30 12:06:09,43714.33,43714.32,43714.72,43714.3,3.812
2021-09-30 12:06:44,43633.58,43633.57,43634.07,43632.05,0.772
2021-09-30 12:07:18,43636.01,43636.0,43636.04,43635.68,0.092
2021-09-30 12:07:52,43597.08,43597.07,43597.24,43596.98,5.808
2021-09-30 12:08:26,43622.01,43622.0,43622.98,43621.93,2.354
2021-09-30 12:09:01,43575.01,43575.0,43575.22,43574.94,0.34
2021-09-30 12:09:36,43584.0,43583.99,43584.5,43583.89,2.839
2021-09-30 12:10:14,43587.55,43587.54,43588.05,43587.53,0.241
2021-09-30 12:10:51,43574.4,43574.39,43574.93,43574.18,1.696
2021-09-30 12:11:27,43617.69,43617.68,43621.0,43615.53,0.107
2021-09-30 12:12:05,43602.9,43602.89,43603.3,43602.88,0.07
2021-09-30 12:12:46,43611.96,43611.95,43612.94,43611.75,0.048
2021-09-30 12:13:24,43616.71,43616.7,43616.72,43614.48,0.065
2021-09-30 12:14:03,43620.57,43620.56,43621.93,43620.55,2.492
2021-09-30 12:14:41,43575.89,43575.81,43575.98,43575.02,0.041
2021-09-30 12:15:17,43555.34,43555.33,43555.35,43553.87,0.287
2021-09-30 12:15:53,43546.01,43546.0,43546.15,43545.68,4.308
2021-09-30 12:16:31,43559.01,43559.0,43559.12,43558.94,0.263
2021-09-30 12:17:07,43538.65,43536.17,43538.7,43536.16,0.115
2021-09-30 12:17:45,43527.01,43527.0,43527.09,43526.68,2.148
2021-09-30 12:18:23,43517.01,43517.0,43517.02,43516.95,3.559
2021-09-30 12:19:01,43519.92,43519.91,43520.0,43519.9,8.964
2021-09-30 12:19:38,43513.79,43513.78,43514.12,43513.77,1.158
2021-09-30 12:20:17,43550.0,43549.99,43550.35,43549.61,0.572
2021-09-30 12:20:57,43567.51,43567.5,43567.89,43567.49,0.196
2021-09-30 12:21:36,43593.01,43593.0,43593.99,43592.5,0.067
2021-09-30 12:22:16,43584.14,43584.13,43585.0,43583.0,2.514
2021-09-30 12:22:55,43541.29,43541.28,43542.61,43540.83,1.812
2021-09-30 12:23:35,43570.0,43569.99,43570.01,43567.61,0.994
2021-09-30 12:24:16,43563.34,43563.33,43563.84,43563.3,1.573
2021-09-30 12:25:02,43562.82,43562.81,43563.2,43562.8,0.339
2021-09-30 12:25:43,43552.0,43551.99,43552.2,43550.39,2.097
2021-09-30 12:26:27,43553.51,43553.5,43553.62,43553.46,0.309
2021-09-30 12:27:06,43543.01,43543.0,43543.51,43542.3,0.779
2021-09-30 12:27:46,43526.52,43526.51,43527.98,43525.9,0.096
2021-09-30 12:28:25,43536.81,43536.8,43537.31,43536.69,0.387
2021-09-30 12:29:04,43544.81,43544.8,43544.82,43544.68,0.433
2021-09-30 12:29:46,43534.67,43534.66,43534.7,43533.58,0.108
2021-09-30 12:30:28,43570.0,43569.99,43570.14,43568.12,3.319
2021-09-30 12:31:07,43554.85,43554.84,43556.02,43554.83,1.663
2021-09-30 12:31:49,43553.22,43553.21,43553.94,43552.81,0.603
2021-09-30 12:32:27,43576.78,43576.77,43577.34,43576.76,2.563
2021-09-30 12:33:07,43574.76,43574.75,43575.81,43574.74,0.298
2021-09-30 12:33:47,43540.86,43540.85,43541.22,43540.28,0.22
2021-09-30 12:34:28,43531.91,43531.9,43532.38,43531.59,0.007
2021-09-30 12:35:07,43523.07,43523.06,43523.26,43522.73,0.092
2021-09-30 12:35:49,43539.48,43539.47,43539.98,43539.4,0.314
2021-09-30 12:36:31,43527.57,43527.56,43527.89,43527.55,0.404
2021-09-30 12:37:08,43542.71,43542.7,43543.21,43542.69,1.218
2021-09-30 12:37:49,43536.61,43536.6,43537.07,43535.7,0.279
2021-09-30 12:38:28,43559.12,43559.11,43559.13,43559.1,0.877
2021-09-30 12:39:10,43581.36,43581.35,43581.65,43581.24,0.161
2021-09-30 12:39:49,43550.36,43550.35,43551.68,43550.01,0.465
2021-09-30 12:40:31,43524.8,43524.79,43525.27,43523.92,0.012
2021-09-30 12:41:15,43539.01,43539.0,43539.51,43538.79,0.318
2021-09-30 12:41:56,43578.34,43578.33,43578.55,43578.04,0.143
2021-09-30 12:42:38,43533.67,43533.66,43535.39,43533.18,0.137
2021-09-30 12:43:19,43533.35,43533.34,43533.36,43532.93,0.034
2021-09-30 12:44:01,43516.57,43516.56,43517.08,43516.52,0.524
2021-09-30 12:44:40,43520.45,43520.44,43520.95,43519.79,0.582
2021-09-30 12:45:22,43517.0,43516.99,43517.18,43516.41,14.573
2021-09-30 12:46:04,43544.08,43544.07,43544.36,43543.91,0.056
2021-09-30 12:46:45,43535.11,43535.1,43535.89,43534.86,0.736
2021-09-30 12:47:24,43521.11,43521.1,43521.75,43520.6,0.638
2021-09-30 12:48:00,43491.32,43491.31,43492.0,43490.12,1.438
2021-09-30 12:48:37,43475.95,43475.94,43475.96,43475.7,1.279
2021-09-30 12:49:18,43472.51,43472.5,43473.69,43472.47,1.146
2021-09-30 12:49:56,43437.01,43437.0,43437.57,43435.39,2.303
2021-09-30 12:50:31,43470.03,43470.02,43471.02,43469.99,0.186
2021-09-30 12:51:09,43483.77,43483.75,43483.78,43483.67,0.093
2021-09-30 12:51:49,43509.67,43509.66,43510.0,43509.65,0.174
2021-09-30 12:52:27,43501.68,43501.67,43502.94,43501.21,0.07
2021-09-30 12:53:10,43508.99,43508.98,43509.0,43508.69,1.644
2021-09-30 12:53:52,43476.18,43476.17,43476.19,43476.16,0.032
2021-09-30 12:54:29,43506.45,43506.44,43506.87,43506.4,2.335
2021-09-30 12:55:09,43498.08,43498.07,43498.58,43496.2,0.369
2021-09-30 12:55:50,43505.9,43505.89,43506.35,43505.0,1.262
2021-09-30 12:56:28,43520.0,43519.99,43520.3,43519.95,7.428
2021-09-30 12:57:09,43510.64,43509.29,43510.65,43508.64,0.211
2021-09-30 12:57:49,43484.45,43484.44,43485.71,43484.09,0.062
2021-09-30 12:58:30,43481.36,43481.35,43481.56,43481.06,0.252
2021-09-30 12:59:12,43491.89,43491.88,43492.31,43491.87,1.041
2021-09-30 12:59:53,43493.55,43493.54,43494.64,43493.53,0.181
2021-09-30 13:00:32,43524.67,43524.66,43525.46,43524.65,0.001
2021-09-30 13:01:08,43544.64,43544.63,43544.76,43544.3,1.965
2021-09-30 13:01:47,43570.73,43570.72,43570.74,43570.5,2.641
2021-09-30 13:02:26,43570.62,43570.61,43570.63,43570.33,0.517
2021-09-30 13:03:01,43627.64,43627.63,43628.63,43627.01,0.028
2021-09-30 13:03:37,43584.89,43584.88,43584.9,43584.38,3.541
2021-09-30 13:04:15,43597.45,43597.44,43597.6,43597.41,3.0
2021-09-30 13:04:57,43550.57,43550.56,43551.0,43550.0,1.68
2021-09-30 13:05:36,43588.28,43588.27,43588.41,43588.01,0.907
2021-09-30 13:06:15,43608.41,43608.4,43609.37,43608.21,0.886
2021-09-30 13:06:53,43616.64,43616.63,43617.0,43616.54,0.233
2021-09-30 13:07:34,43613.03,43613.02,43613.34,43612.07,3.013
2021-09-30 13:08:17,43625.0,43624.99,43625.5,43624.51,0.328
2021-09-30 13:08:53,43656.98,43656.97,43658.47,43656.96,0.381
2021-09-30 13:09:31,43632.84,43632.83,43634.5,43631.98,1.482
2021-09-30 13:10:07,43634.51,43634.5,43634.57,43634.45,1.034
2021-09-30 13:10:45,43625.63,43625.62,43625.75,43625.6,0.001
2021-09-30 13:11:25,43608.66,43608.65,43609.23,43607.31,0.246
2021-09-30 13:12:03,43639.53,43639.52,43639.67,43639.5,5.493
2021-09-30 13:12:42,43634.34,43634.33,43634.96,43633.05,0.504
2021-09-30 13:13:23,43607.18,43607.17,43607.91,43606.69,0.941
2021-09-30 13:14:04,43623.14,43622.68,43625.36,43622.66,0.812
2021-09-30 13:14:51,43619.79,43619.78,43619.8,43619.19,1.727
2021-09-30 13:15:30,43634.61,43634.6,43634.65,43634.59,4.148
2021-09-30 13:16:11,43649.52,43649.51,43650.02,43649.5,0.814
2021-09-30 13:16:54,43677.99,43677.98,43678.0,43677.48,5.655
2021-09-30 13:17:34,43624.35,43624.34,43624.87,43623.77,0.273
2021-09-30 13:18:13,43611.73,43611.72,43612.14,43611.71,0.614
2021-09-30 13:18:53,43604.04,43604.03,43605.2,43603.2,0.458
2021-09-30 13:19:32,43609.1,43609.09,43609.78,43608.25,0.511
2021-09-30 13:20:11,43607.1,43607.09,43607.32,43606.59,1.293
2021-09-30 13:20:57,43601.71,43601.7,43602.14,43601.63,0.25
2021-09-30 13:21:45,43599.99,43599.98,43600.0,43599.97,2.436
2021-09-30 13:22:28,43601.09,43601.08,43601.11,43600.11,0.991
2021-09-30 13:23:12,43573.05,43573.04,43573.27,43570.73,2.816
2021-09-30 13:23:48,43542.11,43542.1,43543.72,43542.09,1.084
2021-09-30 13:24:26,43529.99,43529.98,43530.34,43529.84,0.192
2021-09-30 13:25:03,43531.94,43531.93,43531.99,43530.34,0.431
2021-09-30 13:25:43,43516.88,43515.74,43518.18,43515.72,0.2
2021-09-30 13:26:21,43508.71,43508.29,43508.77,43506.72,0.058
2021-09-30 13:27:10,43508.0,43507.99,43508.29,43507.61,0.165
2021-09-30 13:27:51,43502.59,43502.58,43503.0,43502.53,0.894
2021-09-30 13:28:28,43472.38,43472.37,43472.58,43471.62,1.753
2021-09-30 13:29:05,43471.28,43471.27,43471.7,43470.96,0.105
2021-09-30 13:29:46,43467.9,43467.89,43467.91,43467.51,0.83
2021-09-30 13:30:24,43474.26,43474.25,43474.71,43473.99,0.198
2021-09-30 13:31:06,43489.3,43489.29,43489.8,43489.28,0.739
2021-09-30 13:31:51,43470.8,43470.79,43471.1,43470.73,1.827
2021-09-30 13:32:32,43522.65,43522.64,43523.33,43520.91,2.713
2021-09-30 13:33:13,43488.18,43488.17,43488.67,43488.16,0.352
2021-09-30 13:33:58,43470.0,43469.99,43470.01,43469.02,2.426
2021-09-30 13:34:41,43471.04,43471.03,43471.1,43470.66,0.459
2021-09-30 13:35:24,43507.04,43506.11,43507.05,43506.09,0.079
2021-09-30 13:36:08,43534.76,43534.75,43534.77,43534.24,0.097
2021-09-30 13:36:49,43520.83,43520.82,43522.18,43520.21,0.708
2021-09-30 13:37:32,43519.11,43519.1,43519.12,43516.95,0.219
2021-09-30 13:38:15,43544.0,43543.99,43544.1,43542.99,0.118
2021-09-30 13:39:00,43510.44,43510.43,43511.46,43510.42,0.595
2021-09-30 13:39:43,43475.0,43474.87,43475.88,43474.38,0.1
2021-09-30 13:40:25,43491.0,43490.99,43491.02,43490.9,0.636
2021-09-30 13:41:09,43509.81,43509.8,43510.47,43508.74,0.441
2021-09-30 13:41:56,43510.25,43510.24,43510.33,43510.22,0.068
2021-09-30 13:42:44,43495.58,43495.57,43496.28,43495.38,0.623
2021-09-30 13:43:27,43491.54,43491.53,43492.1,43491.48,0.13
2021-09-30 13:44:12,43486.31,43485.52,43486.91,43485.32,0.092
2021-09-30 13:44:55,43468.08,43468.07,43469.0,43467.56,0.376
2021-09-30 13:45:39,43501.49,43500.94,43501.62,43500.91,0.03
2021-09-30 13:46:23,43529.1,43529.09,43529.11,43528.29,0.573
2021-09-30 13:47:07,43513.16,43513.15,43513.39,43512.23,0.001
2021-09-30 13:47:49,43504.32,43504.31,43504.97,43504.04,0.13
2021-09-30 13:48:36,43535.0,43534.99,43535.02,43534.98,3.566
2021-09-30 13:49:16,43569.18,43569.17,43569.68,43568.84,0.948
2021-09-30 13:49:58,43545.72,43545.7,43546.09,43545.5,0.022
2021-09-30 13:50:40,43494.27,43494.26,43494.77,43494.14,0.927
2021-09-30 13:51:19,43503.8,43503.78,43504.04,43503.77,0.016
2021-09-30 13:52:03,43495.82,43495.81,43495.83,43495.8,0.756
2021-09-30 13:52:48,43497.9,43497.89,43498.98,43496.0,0.622
2021-09-30 13:53:31,43467.04,43467.03,43467.54,43466.56,0.509
2021-09-30 13:54:10,43434.69,43434.68,43435.54,43434.18,0.083
2021-09-30 13:54:47,43546.06,43546.05,43546.56,43545.46,0.656
2021-09-30 13:55:27,43563.01,43563.0,43563.08,43562.86,0.85
2021-09-30 13:56:07,43541.22,43541.21,43541.25,43541.2,0.37
2021-09-30 13:56:48,43522.86,43522.85,43523.21,43522.53,0.007
2021-09-30 13:57:31,43532.61,43532.6,43533.0,43532.59,1.713
2021-09-30 13:58:14,43520.96,43520.95,43521.0,43520.71,0.823
2021-09-30 13:59:00,43496.51,43496.5,43497.36,43494.83,0.239
2021-09-30 13:59:43,43500.01,43500.0,43500.02,43499.99,0.701
2021-09-30 14:00:26,43535.96,43535.95,43536.46,43535.62,0.34
2021-09-30 14:01:11,43541.61,43541.6,43542.06,43541.12,0.116
2021-09-30 14:01:53,43558.55,43558.43,43558.72,43558.42,0.001
2021-09-30 14:02:32,43566.0,43565.99,43567.39,43565.49,0.508
2021-09-30 14:03:15,43554.4,43554.39,43554.9,43553.89,0.066
2021-09-30 14:03:57,43548.05,43548.04,43549.91,43547.61,0.09
2021-09-30 14:04:40,43523.25,43523.24,43523.26,43522.74,2.09
2021-09-30 14:05:27,43512.6,43512.59,43513.1,43511.97,1.371
2021-09-30 14:06:13,43537.07,43537.06,43537.49,43536.6,0.461
2021-09-30 14:06:58,43548.29,43548.28,43549.96,43548.14,0.488
2021-09-30 14:07:47,43555.05,43555.04,43555.5,43555.0,0.012
2021-09-30 14:08:32,43577.3,43577.29,43577.34,43577.1,1.162
2021-09-30 14:09:17,43579.33,43579.32,43579.63,43576.99,0.544
2021-09-30 14:09:59,43596.39,43596.38,43596.64,43596.0,1.453
2021-09-30 14:10:41,43578.51,43578.5,43578.53,43578.35,1.044
2021-09-30 14:11:23,43582.36,43582.35,43582.37,43581.42,1.231
2021-09-30 14:12:02,43581.69,43581.68,43581.7,43581.3,0.126
2021-09-30 14:12:42,43567.41,43567.4,43567.91,43567.15,0.058
2021-09-30 14:13:26,43560.59,43560.58,43560.71,43559.27,1.574
2021-09-30 14:14:07,43569.45,43569.44,43570.88,43569.21,7.671
2021-09-30 14:14:50,43557.73,43557.72,43558.74,43557.22,1.756
2021-09-30 14:15:29,43572.62,43572.61,43572.65,43572.6,1.006
2021-09-30 14:16:09,43572.06,43572.05,43572.55,43571.9,2.959
2021-09-30 14:16:52,43581.85,43581.84,43582.35,43581.34,0.267
2021-09-30 14:17:33,43570.01,43570.0,43570.22,43569.48,5.07
2021-09-30 14:18:13,43589.99,43589.98,43590.0,43587.16,3.899
2021-09-30 14:18:51,43615.49,43615.48,43616.49,43615.25,0.25
2021-09-30 14:19:29,43589.54,43589.53,43591.29,43589.48,0.025
2021-09-30 14:20:08,43564.69,43564.68,43564.73,43563.92,0.697
2021-09-30 14:20:48,43584.52,43584.51,43584.54,43584.5,0.183
2021-09-30 14:21:26,43610.99,43610.98,43612.05,43609.96,0.07
2021-09-30 14:22:09,43627.42,43627.41,43629.32,43626.73,0.235
2021-09-30 14:22:51,43604.16,43604.15,43605.11,43603.54,0.54
2021-09-30 14:23:35,43603.53,43603.52,43603.75,43602.61,1.835
2021-09-30 14:24:17,43612.0,43611.99,43612.2,43611.98,0.623
2021-09-30 14:25:00,43605.99,43605.98,43606.26,43605.69,0.002
2021-09-30 14:25:45,43611.76,43611.75,43611.77,43611.4,0.129
2021-09-30 14:26:25,43628.56,43628.55,43628.9,43628.08,0.051
2021-09-30 14:27:07,43587.61,43587.6,43588.04,43587.26,0.001
2021-09-30 14:27:49,43580.54,43580.53,43581.2,43579.86,0.229
2021-09-30 14:28:29,43552.78,43552.77,43552.8,43552.58,1.337
2021-09-30 14:29:08,43559.01,43559.0,43559.02,43558.98,1.589
2021-09-30 14:29:49,43536.96,43536.95,43537.08,43536.85,1.536
2021-09-30 14:30:26,43537.02,43537.01,43537.08,43536.9,0.345
2021-09-30 14:31:02,43543.0,43542.99,43544.16,43542.56,1.171
2021-09-30 14:31:51,43550.0,43549.99,43550.09,43549.0,9.54
2021-09-30 14:32:29,43571.63,43571.62,43571.85,43571.12,2.638
2021-09-30 14:33:11,43573.77,43573.76,43574.2,43572.74,0.085
2021-09-30 14:33:56,43587.1,43587.09,43587.23,43586.84,0.604
2021-09-30 14:34:41,43577.26,43577.25,43577.9,43577.16,3.424
2021-09-30 14:35:22,43560.36,43560.35,43560.5,43560.24,0.46
2021-09-30 14:36:05,43556.4,43556.39,43556.41,43554.55,0.57
2021-09-30 14:36:50,43584.55,43584.54,43584.93,43583.83,0.145
2021-09-30 14:37:39,43590.0,43589.99,43591.04,43589.61,1.896
2021-09-30 14:38:21,43580.86,43580.85,43581.4,43580.51,1.296
2021-09-30 14:39:07,43572.54,43572.53,43572.64,43572.34,1.354
2021-09-30 14:39:46,43584.15,43582.09,43584.19,43581.23,7.513
2021-09-30 14:40:31,43581.86,43581.85,43583.07,43581.42,0.093
2021-09-30 14:41:13,43589.73,43589.72,43589.92,43589.7,2.415
2021-09-30 14:41:52,43586.26,43586.25,43586.76,43585.14,2.486
2021-09-30 14:42:37,43559.48,43559.47,43559.88,43558.78,0.495
2021-09-30 14:43:18,43542.12,43542.11,43543.11,43541.44,1.938
2021-09-30 14:43:58,43509.0,43508.99,43509.5,43508.75,0.797
2021-09-30 14:44:36,43549.92,43549.91,43550.0,43549.31,1.072
2021-09-30 14:45:15,43519.8,43519.79,43520.01,43519.6,0.03
2021-09-30 14:45:58,43527.72,43527.71,43528.22,43527.05,0.201
2021-09-30 14:46:38,43505.61,43505.6,43505.63,43505.59,1.868
2021-09-30 14:47:20,43506.14,43506.13,43506.64,43505.44,0.078
2021-09-30 14:47:59,43502.12,43502.11,43502.13,43500.62,1.089
2021-09-30 14:48:39,43490.01,43490.0,43490.62,43489.97,0.64
2021-09-30 14:49:21,43467.66,43467.65,43468.23,43466.51,0.349
2021-09-30 14:50:01,43460.98,43460.97,43461.54,43460.43,0.03
2021-09-30 14:50:37,43512.78,43512.77,43513.39,43511.54,0.461
2021-09-30 14:51:17,43489.95,43489.93,43490.25,43489.46,0.023
2021-09-30 14:51:57,43490.87,43490.86,43491.0,43490.52,0.005
2021-09-30 14:52:34,43462.24,43462.23,43462.74,43461.73,1.369
2021-09-30 14:53:12,43489.39,43489.38,43489.89,43488.88,3.631
2021-09-30 14:53:50,43486.08,43486.07,43487.89,43486.02,0.001
2021-09-30 14:54:31,43475.64,43475.63,43478.19,43475.62,0.123
2021-09-30 14:55:13,43494.65,43494.64,43495.89,43494.63,1.094
2021-09-30 14:55:54,43464.15,43464.14,43464.69,43463.11,0.9
2021-09-30 14:56:33,43461.51,43461.5,43462.05,43461.49,0.116
2021-09-30 14:57:14,43436.01,43434.98,43436.54,43431.57,10.655
2021-09-30 14:57:51,43430.51,43430.5,43431.24,43430.47,0.015
2021-09-30 14:58:26,43398.31,43398.3,43399.62,43396.35,0.498
2021-09-30 14:59:06,43416.06,43416.05,43416.46,43414.78,0.687
2021-09-30 14:59:42,43389.05,43389.04,43389.11,43387.45,2.771
2021-09-30 15:00:16,43393.56,43393.55,43393.96,43391.45,1.557
2021-09-30 15:00:52,43421.9,43421.89,43422.03,43421.38,0.195
2021-09-30 15:01:32,43412.17,43412.16,43412.5,43412.05,0.464
2021-09-30 15:02:12,43405.14,43405.13,43405.51,43404.38,0.842
2021-09-30 15:02:53,43408.58,43408.57,43409.13,43408.56,0.374
2021-09-30 15:03:33,43401.0,43400.99,43401.62,43400.98,0.201
2021-09-30 15:04:14,43370.01,43370.0,43370.11,43369.23,1.08
2021-09-30 15:04:51,43328.48,43328.47,43328.55,43328.16,0.219
2021-09-30 15:05:25,43315.19,43315.18,43315.4,43314.17,0.731
2021-09-30 15:06:01,43282.52,43281.55,43284.94,43280.84,0.337
2021-09-30 15:06:36,43316.22,43316.21,43316.25,43316.2,0.264
2021-09-30 15:07:11,43325.01,43325.0,43325.1,43324.86,0.565
2021-09-30 15:07:48,43301.01,43301.0,43301.56,43300.99,0.847
2021-09-30 15:08:25,43323.92,43323.91,43323.93,43322.94,2.417
2021-09-30 15:09:03,43334.27,43334.26,43334.67,43334.25,0.027
2021-09-30 15:09:44,43329.44,43329.43,43330.0,43329.41,0.281
2021-09-30 15:10:22,43288.03,43288.02,43288.04,43288.0,0.299
2021-09-30 15:10:57,43262.23,43262.22,43262.6,43262.21,0.875
2021-09-30 15:11:33,43250.0,43249.99,43250.04,43249.91,8.937
2021-09-30 15:12:07,43261.57,43261.56,43262.71,43261.55,0.95
2021-09-30 15:12:42,43234.42,43234.41,43236.13,43234.0,0.075
2021-09-30 15:13:18,43240.01,43240.0,43240.36,43239.86,2.3
2021-09-30 15:13:54,43269.37,43269.36,43269.47,43267.8,3.356
2021-09-30 15:14:31,43245.14,43245.13,43246.2,43244.33,1.073
2021-09-30 15:15:08,43222.14,43222.13,43222.17,43220.63,0.238
2021-09-30 15:15:43,43252.08,43252.07,43252.09,43249.8,0.547
2021-09-30 15:16:19,43269.28,43269.27,43269.53,43269.26,0.017
2021-09-30 15:16:54,43323.07,43323.06,43323.16,43322.56,0.092
2021-09-30 15:17:29,43321.33,43321.32,43322.49,43321.29,0.922
2021-09-30 15:18:09,43336.67,43336.66,43338.12,43336.65,1.228
2021-09-30 15:18:47,43354.57,43354.56,43356.02,43354.48,0.433
2021-09-30 15:19:24,43360.36,43360.35,43361.07,43360.34,0.302
2021-09-30 15:20:01,43341.79,43341.78,43342.26,43339.78,0.138
2021-09-30 15:20:35,43424.48,43421.93,43424.99,43421.92,0.02
2021-09-30 15:21:11,43421.13,43420.49,43421.17,43420.14,0.18
2021-09-30 15:21:49,43423.58,43423.57,43423.81,43421.69,0.618
2021-09-30 15:22:26,43416.42,43416.41,43417.51,43416.15,1.847
2021-09-30 15:23:03,43412.37,43412.36,43413.49,43411.85,0.792
2021-09-30 15:23:43,43429.31,43429.3,43429.32,43429.01,3.138
2021-09-30 15:24:21,43420.12,43420.11,43421.21,43420.0,0.569
2021-09-30 15:25:00,43394.58,43394.57,43394.89,43394.56,4.236
2021-09-30 15:25:38,43375.18,43375.17,43375.27,43375.0,3.864
2021-09-30 15:26:21,43393.92,43393.91,43393.93,43393.9,0.274
2021-09-30 15:27:05,43395.45,43395.44,43395.82,43394.95,0.502
2021-09-30 15:27:51,43380.0,43379.99,43380.4,43379.4,0.563
2021-09-30 15:28:29,43367.24,43367.23,43368.22,43367.07,0.653
2021-09-30 15:29:15,43372.31,43372.3,43372.63,43371.9,0.911
2021-09-30 15:29:56,43356.17,43356.16,43356.67,43355.52,1.703
2021-09-30 15:30:38,43370.0,43369.99,43371.28,43369.96,8.154
2021-09-30 15:31:15,43430.64,43430.63,43432.04,43429.82,0.022
2021-09-30 15:31:52,43390.0,43389.99,43390.5,43388.06,1.666
2021-09-30 15:32:40,43366.61,43366.6,43367.46,43366.53,0.198
2021-09-30 15:33:23,43365.4,43365.39,43366.15,43365.34,1.338
2021-09-30 15:34:03,43352.81,43352.8,43353.31,43351.49,2.316
2021-09-30 15:34:45,43328.53,43327.87,43329.45,43327.33,0.275
2021-09-30 15:35:25,43350.71,43350.7,43353.01,43350.68,0.057
2021-09-30 15:36:07,43414.52,43414.51,43416.35,43414.01,1.572
2021-09-30 15:36:50,43424.0,43423.99,43424.4,43423.85,11.362
2021-09-30 15:37:30,43385.59,43385.58,43385.75,43384.75,0.83
2021-09-30 15:38:11,43394.1,43394.09,43394.73,43391.2,2.461
2021-09-30 15:38:52,43344.09,43344.08,43344.59,43343.54,7.843
2021-09-30 15:39:33,43346.8,43346.79,43347.49,43346.3,0.696
2021-09-30 15:40:13,43335.49,43335.48,43336.49,43335.47,0.184
2021-09-30 15:40:55,43383.03,43383.02,43383.35,43381.85,2.712
2021-09-30 15:41:38,43392.01,43392.0,43392.02,43391.42,3.597
2021-09-30 15:42:22,43388.64,43388.63,43388.74,43388.55,0.004
2021-09-30 15:43:04,43377.98,43377.97,43379.26,43377.47,4.212
2021-09-30 15:43:48,43355.21,43355.2,43355.74,43354.7,0.756
2021-09-30 15:44:33,43344.23,43344.22,43344.52,43344.17,0.553
2021-09-30 15:45:14,43357.35,43356.92,43357.49,43356.91,0.069
2021-09-30 15:46:03,43352.98,43352.97,43354.2,43352.92,0.422
2021-09-30 15:46:52,43336.54,43336.53,43336.55,43335.39,0.284
2021-09-30 15:47:30,43343.72,43343.71,43343.73,43341.83,1.975
2021-09-30 15:48:12,43361.18,43361.17,43361.19,43360.69,1.296
2021-09-30 15:48:57,43371.4,43371.39,43372.92,43371.3,0.306
2021-09-30 15:49:43,43360.02,43360.01,43361.82,43360.0,0.745
2021-09-30 15:50:24,43348.16,43348.15,43348.65,43347.93,0.641
2021-09-30 15:51:04,43317.68,43317.67,43319.41,43317.13,3.402
2021-09-30 15:51:44,43286.31,43286.3,43287.49,43285.97,0.005
2021-09-30 15:52:21,43279.44,43277.98,43279.45,43277.39,0.286
2021-09-30 15:53:00,43333.93,43333.91,43334.06,43333.9,0.148
2021-09-30 15:53:41,43286.0,43285.99,43286.57,43285.85,0.472
2021-09-30 15:54:21,43316.14,43316.13,43317.72,43315.0,0.401
2021-09-30 15:55:04,43309.52,43309.51,43310.53,43308.91,0.044
2021-09-30 15:55:47,43323.4,43323.39,43323.9,43322.94,0.001
2021-09-30 15:56:30,43305.57,43305.56,43305.67,43305.55,0.071
2021-09-30 15:57:12,43296.72,43296.71,43298.5,43296.55,0.006
2021-09-30 15:57:56,43316.91,43316.9,43317.05,43315.3,0.536
2021-09-30 15:58:39,43310.0,43309.99,43310.01,43309.65,3.421
2021-09-30 15:59:24,43285.77,43285.76,43286.81,43285.26,0.623
2021-09-30 16:00:06,43278.49,43276.02,43278.95,43274.98,0.151
2021-09-30 16:00:45,43294.24,43294.23,43294.25,43294.22,3.75
2021-09-30 16:01:35,43308.97,43308.96,43309.96,43308.37,0.125
2021-09-30 16:02:16,43333.6,43333.59,43335.14,43333.42,1.424
2021-09-30 16:02:53,43387.15,43387.14,43387.65,43386.65,1.245
2021-09-30 16:03:29,43423.93,43423.92,43424.43,43423.87,0.493
2021-09-30 16:04:05,43346.2,43346.19,43347.02,43346.0,0.42
2021-09-30 16:04:42,43351.6,43351.59,43351.69,43350.01,6.802
2021-09-30 16:05:19,43346.19,43346.18,43346.2,43346.17,3.343
2021-09-30 16:06:01,43329.39,43329.38,43330.01,43329.26,0.291
2021-09-30 16:06:39,43311.2,43311.19,43312.53,43310.44,0.704
2021-09-30 16:07:20,43317.5,43317.49,43317.75,43317.48,2.878
2021-09-30 16:08:07,43284.29,43284.28,43284.93,43284.21,1.841
2021-09-30 16:08:43,43251.93,43250.81,43252.18,43250.53,0.015
2021-09-30 16:09:20,43200.0,43199.99,43200.06,43199.98,92.763
2021-09-30 16:09:55,43215.58,43215.57,43215.68,43213.99,3.328
2021-09-30 16:10:32,43258.86,43258.85,43258.93,43257.85,1.184
2021-09-30 16:11:12,43233.83,43233.81,43233.95,43233.79,0.003
2021-09-30 16:11:49,43204.21,43204.2,43204.3,43203.98,2.623
2021-09-30 16:12:24,43219.89,43219.88,43219.93,43219.08,0.268
2021-09-30 16:13:03,43205.38,43205.37,43205.61,43204.42,0.044
2021-09-30 16:13:40,43217.99,43217.98,43218.01,43216.64,1.064
2021-09-30 16:14:31,43218.01,43218.0,43218.1,43217.9,0.979
2021-09-30 16:15:14,43174.07,43174.06,43174.08,43172.05,0.254
2021-09-30 16:15:48,43123.86,43123.85,43123.9,43122.55,0.171
